collection_date,set,resid,seasonal,trend,weights
2013-04-01,mammal_na,-0.8614583333333334,0.8614583333333334,0.0,1.0
2013-05-01,mammal_na,-1.3114583333333332,1.3114583333333332,0.0,1.0
2013-06-01,mammal_na,-0.3114583333333333,0.3114583333333333,0.0,1.0
2013-07-01,mammal_na,0.5385416666666666,-0.5802083333333332,0.041666666666666664,1.0
2013-08-01,mammal_na,0.5010416666666665,-0.5843749999999999,0.08333333333333333,1.0
2013-09-01,mammal_na,0.35520833333333335,-0.43854166666666666,0.08333333333333333,1.0
2013-10-01,mammal_na,-0.04479166666666669,-0.03854166666666664,0.08333333333333333,1.0
2013-11-01,mammal_na,0.10520833333333342,-0.18854166666666675,0.08333333333333333,1.0
2013-12-01,mammal_na,0.45520833333333327,-0.5385416666666666,0.08333333333333333,1.0
2014-01-01,mammal_na,1.3052083333333333,-0.3885416666666666,0.08333333333333333,1.0
2014-02-01,mammal_na,0.15520833333333328,-0.23854166666666662,0.08333333333333333,1.0
2014-03-01,mammal_na,-0.5947916666666667,0.5114583333333333,0.08333333333333333,1.0
2014-04-01,mammal_na,-0.9447916666666668,0.8614583333333334,0.08333333333333333,1.0
2014-05-01,mammal_na,-1.3947916666666664,1.3114583333333332,0.08333333333333333,1.0
2014-06-01,mammal_na,-0.3947916666666666,0.3114583333333333,0.08333333333333333,1.0
2014-07-01,mammal_na,0.5385416666666666,-0.5802083333333332,0.041666666666666664,1.0
2014-08-01,mammal_na,0.5843749999999999,-0.5843749999999999,0.0,1.0
2014-09-01,mammal_na,0.43854166666666666,-0.43854166666666666,0.0,1.0
2014-10-01,mammal_na,0.03854166666666664,-0.03854166666666664,0.0,1.0
2014-11-01,mammal_na,0.18854166666666675,-0.18854166666666675,0.0,1.0
2014-12-01,mammal_na,0.5385416666666666,-0.5385416666666666,0.0,1.0
2015-01-01,mammal_na,0.3885416666666666,-0.3885416666666666,0.0,1.0
2015-02-01,mammal_na,0.23854166666666662,-0.23854166666666662,0.0,1.0
2015-03-01,mammal_na,-0.5114583333333333,0.5114583333333333,0.0,1.0
2015-04-01,mammal_na,-0.8614583333333334,0.8614583333333334,0.0,1.0
2015-05-01,mammal_na,-1.3114583333333332,1.3114583333333332,0.0,1.0
2015-06-01,mammal_na,-0.3114583333333333,0.3114583333333333,0.0,1.0
2015-07-01,mammal_na,0.5802083333333332,-0.5802083333333332,0.0,1.0
2015-08-01,mammal_na,0.5843749999999999,-0.5843749999999999,0.0,1.0
2015-09-01,mammal_na,0.43854166666666666,-0.43854166666666666,0.0,1.0
2015-10-01,mammal_na,0.03854166666666664,-0.03854166666666664,0.0,1.0
2015-11-01,mammal_na,0.18854166666666675,-0.18854166666666675,0.0,1.0
2015-12-01,mammal_na,0.5385416666666666,-0.5385416666666666,0.0,1.0
2016-01-01,mammal_na,0.3885416666666666,-0.3885416666666666,0.0,1.0
2016-02-01,mammal_na,0.23854166666666662,-0.23854166666666662,0.0,1.0
2016-03-01,mammal_na,-0.5114583333333333,0.5114583333333333,0.0,1.0
2016-04-01,mammal_na,-0.8614583333333334,0.8614583333333334,0.0,1.0
2016-05-01,mammal_na,-1.3114583333333332,1.3114583333333332,0.0,1.0
2016-06-01,mammal_na,-0.3114583333333333,0.3114583333333333,0.0,1.0
2016-07-01,mammal_na,0.5802083333333332,-0.5802083333333332,0.0,1.0
2016-08-01,mammal_na,0.5843749999999999,-0.5843749999999999,0.0,1.0
2016-09-01,mammal_na,0.43854166666666666,-0.43854166666666666,0.0,1.0
2016-10-01,mammal_na,0.03854166666666664,-0.03854166666666664,0.0,1.0
2016-11-01,mammal_na,0.18854166666666675,-0.18854166666666675,0.0,1.0
2016-12-01,mammal_na,0.5385416666666666,-0.5385416666666666,0.0,1.0
2017-01-01,mammal_na,0.3885416666666666,-0.3885416666666666,0.0,1.0
2017-02-01,mammal_na,0.23854166666666662,-0.23854166666666662,0.0,1.0
2017-03-01,mammal_na,-0.5114583333333333,0.5114583333333333,0.0,1.0
2017-04-01,mammal_na,-0.8614583333333334,0.8614583333333334,0.0,1.0
2017-05-01,mammal_na,-1.3114583333333332,1.3114583333333332,0.0,1.0
2017-06-01,mammal_na,-0.3114583333333333,0.3114583333333333,0.0,1.0
2017-07-01,mammal_na,0.5802083333333332,-0.5802083333333332,0.0,1.0
2017-08-01,mammal_na,0.5843749999999999,-0.5843749999999999,0.0,1.0
2017-09-01,mammal_na,0.43854166666666666,-0.43854166666666666,0.0,1.0
2017-10-01,mammal_na,0.03854166666666664,-0.03854166666666664,0.0,1.0
2017-11-01,mammal_na,0.18854166666666675,-0.18854166666666675,0.0,1.0
2017-12-01,mammal_na,0.5385416666666666,-0.5385416666666666,0.0,1.0
2018-01-01,mammal_na,0.3885416666666666,-0.3885416666666666,0.0,1.0
2018-02-01,mammal_na,0.23854166666666662,-0.23854166666666662,0.0,1.0
2018-03-01,mammal_na,-0.5114583333333333,0.5114583333333333,0.0,1.0
2018-04-01,mammal_na,-0.8614583333333334,0.8614583333333334,0.0,1.0
2018-05-01,mammal_na,-1.3114583333333332,1.3114583333333332,0.0,1.0
2018-06-01,mammal_na,-0.3114583333333333,0.3114583333333333,0.0,1.0
2018-07-01,mammal_na,0.5802083333333332,-0.5802083333333332,0.0,1.0
2018-08-01,mammal_na,0.5843749999999999,-0.5843749999999999,0.0,1.0
2018-09-01,mammal_na,0.43854166666666666,-0.43854166666666666,0.0,1.0
2018-10-01,mammal_na,0.03854166666666664,-0.03854166666666664,0.0,1.0
2018-11-01,mammal_na,0.18854166666666675,-0.18854166666666675,0.0,1.0
2018-12-01,mammal_na,0.5385416666666666,-0.5385416666666666,0.0,1.0
2019-01-01,mammal_na,0.3885416666666666,-0.3885416666666666,0.0,1.0
2019-02-01,mammal_na,0.23854166666666662,-0.23854166666666662,0.0,1.0
2019-03-01,mammal_na,-0.5114583333333333,0.5114583333333333,0.0,1.0
2019-04-01,mammal_na,-0.8614583333333334,0.8614583333333334,0.0,1.0
2019-05-01,mammal_na,-1.3114583333333332,1.3114583333333332,0.0,1.0
2019-06-01,mammal_na,-0.3114583333333333,0.3114583333333333,0.0,1.0
2019-07-01,mammal_na,0.5802083333333332,-0.5802083333333332,0.0,1.0
2019-08-01,mammal_na,0.5843749999999999,-0.5843749999999999,0.0,1.0
2019-09-01,mammal_na,0.43854166666666666,-0.43854166666666666,0.0,1.0
2019-10-01,mammal_na,0.03854166666666664,-0.03854166666666664,0.0,1.0
2019-11-01,mammal_na,0.18854166666666675,-0.18854166666666675,0.0,1.0
2019-12-01,mammal_na,0.5385416666666666,-0.5385416666666666,0.0,1.0
2020-01-01,mammal_na,0.3885416666666666,-0.3885416666666666,0.0,1.0
2020-02-01,mammal_na,0.23854166666666662,-0.23854166666666662,0.0,1.0
2020-03-01,mammal_na,-0.5114583333333333,0.5114583333333333,0.0,1.0
2020-04-01,mammal_na,-0.8614583333333334,0.8614583333333334,0.0,1.0
2020-05-01,mammal_na,-1.3114583333333332,1.3114583333333332,0.0,1.0
2020-06-01,mammal_na,-0.3114583333333333,0.3114583333333333,0.0,1.0
2020-07-01,mammal_na,0.5802083333333332,-0.5802083333333332,0.0,1.0
2020-08-01,mammal_na,0.5843749999999999,-0.5843749999999999,0.0,1.0
2020-09-01,mammal_na,0.43854166666666666,-0.43854166666666666,0.0,1.0
2020-10-01,mammal_na,0.03854166666666664,-0.03854166666666664,0.0,1.0
2020-11-01,mammal_na,0.18854166666666675,-0.18854166666666675,0.0,1.0
2020-12-01,mammal_na,0.5385416666666666,-0.5385416666666666,0.0,1.0
2021-01-01,mammal_na,0.3885416666666666,-0.3885416666666666,0.0,1.0
2021-02-01,mammal_na,0.23854166666666662,-0.23854166666666662,0.0,1.0
2021-03-01,mammal_na,-0.5114583333333333,0.5114583333333333,0.0,1.0
2021-04-01,mammal_na,-0.8614583333333334,0.8614583333333334,0.0,1.0
2021-05-01,mammal_na,-1.3114583333333332,1.3114583333333332,0.0,1.0
2021-06-01,mammal_na,-0.3114583333333333,0.3114583333333333,0.0,1.0
2021-07-01,mammal_na,0.5802083333333332,-0.5802083333333332,0.0,1.0
2021-08-01,mammal_na,0.5843749999999999,-0.5843749999999999,0.0,1.0
2021-09-01,mammal_na,0.43854166666666666,-0.43854166666666666,0.0,1.0
2021-10-01,mammal_na,-0.6697916666666666,-0.03854166666666664,0.7083333333333333,1.0
2021-11-01,mammal_na,-2.6864583333333334,-0.18854166666666675,2.875,1.0
2021-12-01,mammal_na,-4.628125,-0.5385416666666666,5.166666666666666,1.0
2022-01-01,mammal_na,-5.694791666666666,-0.3885416666666666,6.083333333333333,1.0
2022-02-01,mammal_na,-5.9281250000000005,-0.23854166666666662,6.166666666666667,1.0
2022-03-01,mammal_na,-6.886458333333334,0.5114583333333333,6.375,1.0
2022-04-01,mammal_na,9.221874999999999,0.8614583333333334,6.916666666666667,1.0
2022-05-01,mammal_na,26.146874999999998,1.3114583333333332,7.541666666666668,1.0
2022-06-01,mammal_na,11.771875,0.3114583333333333,7.916666666666667,1.0
2022-07-01,mammal_na,-5.628125000000001,-0.5802083333333332,8.208333333333334,1.0
2022-08-01,mammal_na,-8.082291666666666,-0.5843749999999999,8.666666666666666,1.0
2022-09-01,mammal_na,-4.186458333333333,-0.43854166666666666,9.625,1.0
2022-10-01,mammal_na,-2.0864583333333333,-0.03854166666666664,10.125,1.0
2022-11-01,mammal_na,-1.478125000000001,-0.18854166666666675,8.666666666666668,1.0
2022-12-01,mammal_na,-4.044791666666667,-0.5385416666666666,6.583333333333333,1.0
2023-01-01,mammal_na,-0.27812500000000034,-0.3885416666666666,5.666666666666667,1.0
2023-02-01,mammal_na,0.5718750000000006,-0.23854166666666662,5.666666666666666,1.0
2023-03-01,mammal_na,10.946874999999999,0.5114583333333333,5.541666666666667,1.0
2023-04-01,mammal_na,5.930208333333334,0.8614583333333334,5.208333333333333,1.0
2023-05-01,mammal_na,-1.144791666666667,1.3114583333333332,4.833333333333334,1.0
2023-06-01,mammal_na,-4.8531249999999995,0.3114583333333333,4.541666666666666,1.0
2023-07-01,mammal_na,-3.711458333333333,-0.5802083333333332,4.291666666666666,1.0
2023-08-01,mammal_na,-1.2906249999999997,-0.5843749999999999,3.8749999999999996,1.0
2023-09-01,mammal_na,-2.8114583333333334,-0.43854166666666666,3.25,1.0
2023-10-01,mammal_na,2.621875,-0.03854166666666664,2.4166666666666665,1.0
2023-11-01,mammal_na,-0.603125,-0.18854166666666675,1.7916666666666667,1.0
2023-12-01,mammal_na,-0.044791666666666674,-0.5385416666666666,1.5833333333333333,1.0
2024-01-01,mammal_na,-1.1947916666666667,-0.3885416666666666,1.5833333333333333,1.0
2024-02-01,mammal_na,-0.26145833333333335,-0.23854166666666662,1.5,1.0
2024-03-01,mammal_na,5.0718749999999995,0.5114583333333333,1.4166666666666667,1.0
2024-04-01,mammal_na,-0.0697916666666667,0.8614583333333334,1.2083333333333333,1.0
2024-05-01,mammal_na,-2.3531249999999995,1.3114583333333332,1.0416666666666665,1.0
2024-06-01,mammal_na,-1.353125,0.3114583333333333,1.0416666666666665,1.0
2024-07-01,mammal_na,-0.4197916666666667,-0.5802083333333332,0.9999999999999999,1.0
2024-08-01,mammal_na,-0.45729166666666665,-0.5843749999999999,1.0416666666666665,1.0
2024-09-01,mammal_na,-0.35312499999999986,-0.43854166666666666,0.7916666666666665,1.0
2024-10-01,mammal_na,-0.378125,-0.03854166666666664,0.41666666666666663,1.0
2024-11-01,mammal_na,1.8552083333333336,-0.18854166666666675,0.3333333333333333,1.0
2024-12-01,mammal_na,0.20520833333333327,-0.5385416666666666,0.3333333333333333,1.0
2025-01-01,mammal_na,0.055208333333333304,-0.3885416666666666,0.3333333333333333,1.0
2025-02-01,mammal_na,1.9052083333333334,-0.23854166666666662,0.3333333333333333,1.0
2025-03-01,mammal_na,-0.8447916666666666,0.5114583333333333,0.3333333333333333,1.0
2025-04-01,mammal_na,-1.1947916666666667,0.8614583333333334,0.3333333333333333,1.0
2025-05-01,mammal_na,-1.5614583333333332,1.3114583333333332,0.25,1.0
2025-06-01,mammal_na,-0.4781249999999999,0.3114583333333333,0.16666666666666666,1.0
2025-07-01,mammal_na,,-0.5802083333333332,,1.0
2025-08-01,mammal_na,,-0.5843749999999999,,1.0
2025-09-01,mammal_na,,-0.43854166666666666,,1.0
2025-10-01,mammal_na,,-0.03854166666666664,,1.0
2025-11-01,mammal_na,,-0.18854166666666675,,1.0
2025-12-01,mammal_na,,-0.5385416666666666,,1.0
2005-01-01,avian_usa,,-9.467708333333338,,1.0
2005-02-01,avian_usa,,9.432291666666673,,1.0
2005-03-01,avian_usa,,1.4822916666666681,,1.0
2005-04-01,avian_usa,,-11.76770833333333,,1.0
2005-05-01,avian_usa,,-6.567708333333329,,1.0
2005-06-01,avian_usa,,-31.317708333333332,,1.0
2005-07-01,avian_usa,9.446875,-9.446875,0.0,1.0
2005-08-01,avian_usa,-36.696875,36.696875,0.0,1.0
2005-09-01,avian_usa,26.46354166666667,-26.46354166666667,0.0,1.0
2005-10-01,avian_usa,36.934374999999996,-36.934374999999996,0.0,1.0
2005-11-01,avian_usa,31.31979166666667,-31.31979166666667,0.0,1.0
2005-12-01,avian_usa,-115.67395833333333,115.67395833333333,0.0,1.0
2006-01-01,avian_usa,9.467708333333338,-9.467708333333338,0.0,1.0
2006-02-01,avian_usa,-9.432291666666673,9.432291666666673,0.0,1.0
2006-03-01,avian_usa,-1.4822916666666681,1.4822916666666681,0.0,1.0
2006-04-01,avian_usa,11.76770833333333,-11.76770833333333,0.0,1.0
2006-05-01,avian_usa,6.567708333333329,-6.567708333333329,0.0,1.0
2006-06-01,avian_usa,31.317708333333332,-31.317708333333332,0.0,1.0
2006-07-01,avian_usa,9.446875,-9.446875,0.0,1.0
2006-08-01,avian_usa,-36.696875,36.696875,0.0,1.0
2006-09-01,avian_usa,26.46354166666667,-26.46354166666667,0.0,1.0
2006-10-01,avian_usa,36.934374999999996,-36.934374999999996,0.0,1.0
2006-11-01,avian_usa,31.31979166666667,-31.31979166666667,0.0,1.0
2006-12-01,avian_usa,-115.67395833333333,115.67395833333333,0.0,1.0
2007-01-01,avian_usa,9.467708333333338,-9.467708333333338,0.0,1.0
2007-02-01,avian_usa,-9.432291666666673,9.432291666666673,0.0,1.0
2007-03-01,avian_usa,-1.4822916666666681,1.4822916666666681,0.0,1.0
2007-04-01,avian_usa,11.76770833333333,-11.76770833333333,0.0,1.0
2007-05-01,avian_usa,6.567708333333329,-6.567708333333329,0.0,1.0
2007-06-01,avian_usa,31.317708333333332,-31.317708333333332,0.0,1.0
2007-07-01,avian_usa,9.446875,-9.446875,0.0,1.0
2007-08-01,avian_usa,-36.696875,36.696875,0.0,1.0
2007-09-01,avian_usa,26.46354166666667,-26.46354166666667,0.0,1.0
2007-10-01,avian_usa,36.934374999999996,-36.934374999999996,0.0,1.0
2007-11-01,avian_usa,31.31979166666667,-31.31979166666667,0.0,1.0
2007-12-01,avian_usa,-115.67395833333333,115.67395833333333,0.0,1.0
2008-01-01,avian_usa,9.467708333333338,-9.467708333333338,0.0,1.0
2008-02-01,avian_usa,-9.432291666666673,9.432291666666673,0.0,1.0
2008-03-01,avian_usa,-1.4822916666666681,1.4822916666666681,0.0,1.0
2008-04-01,avian_usa,11.76770833333333,-11.76770833333333,0.0,1.0
2008-05-01,avian_usa,6.567708333333329,-6.567708333333329,0.0,1.0
2008-06-01,avian_usa,31.317708333333332,-31.317708333333332,0.0,1.0
2008-07-01,avian_usa,9.446875,-9.446875,0.0,1.0
2008-08-01,avian_usa,-36.696875,36.696875,0.0,1.0
2008-09-01,avian_usa,26.46354166666667,-26.46354166666667,0.0,1.0
2008-10-01,avian_usa,36.934374999999996,-36.934374999999996,0.0,1.0
2008-11-01,avian_usa,31.31979166666667,-31.31979166666667,0.0,1.0
2008-12-01,avian_usa,-115.67395833333333,115.67395833333333,0.0,1.0
2009-01-01,avian_usa,9.467708333333338,-9.467708333333338,0.0,1.0
2009-02-01,avian_usa,-9.515625000000007,9.432291666666673,0.08333333333333333,1.0
2009-03-01,avian_usa,-1.6906250000000014,1.4822916666666681,0.20833333333333331,1.0
2009-04-01,avian_usa,11.476041666666664,-11.76770833333333,0.2916666666666667,1.0
2009-05-01,avian_usa,6.067708333333329,-6.567708333333329,0.5,1.0
2009-06-01,avian_usa,30.567708333333332,-31.317708333333332,0.75,1.0
2009-07-01,avian_usa,8.613541666666666,-9.446875,0.8333333333333333,1.0
2009-08-01,avian_usa,-35.530208333333334,36.696875,0.8333333333333333,1.0
2009-09-01,avian_usa,26.63020833333334,-26.46354166666667,0.8333333333333333,1.0
2009-10-01,avian_usa,37.10104166666666,-36.934374999999996,0.8333333333333333,1.0
2009-11-01,avian_usa,34.48645833333334,-31.31979166666667,0.8333333333333333,1.0
2009-12-01,avian_usa,-114.50729166666666,115.67395833333333,0.8333333333333333,1.0
2010-01-01,avian_usa,8.634375000000004,-9.467708333333338,0.8333333333333333,1.0
2010-02-01,avian_usa,-10.182291666666673,9.432291666666673,0.7499999999999999,1.0
2010-03-01,avian_usa,-2.107291666666668,1.4822916666666681,0.625,1.0
2010-04-01,avian_usa,11.226041666666664,-11.76770833333333,0.5416666666666666,1.0
2010-05-01,avian_usa,6.192708333333329,-6.567708333333329,0.375,1.0
2010-06-01,avian_usa,31.151041666666664,-31.317708333333332,0.16666666666666666,1.0
2010-07-01,avian_usa,9.363541666666666,-9.446875,0.08333333333333333,1.0
2010-08-01,avian_usa,-36.780208333333334,36.696875,0.08333333333333333,1.0
2010-09-01,avian_usa,26.38020833333334,-26.46354166666667,0.08333333333333333,1.0
2010-10-01,avian_usa,36.76770833333333,-36.934374999999996,0.16666666666666666,1.0
2010-11-01,avian_usa,32.069791666666674,-31.31979166666667,0.25,1.0
2010-12-01,avian_usa,-115.92395833333333,115.67395833333333,0.25,1.0
2011-01-01,avian_usa,9.217708333333338,-9.467708333333338,0.25,1.0
2011-02-01,avian_usa,-9.72395833333334,9.432291666666673,0.2916666666666667,1.0
2011-03-01,avian_usa,-1.8156250000000014,1.4822916666666681,0.3333333333333333,1.0
2011-04-01,avian_usa,13.434374999999996,-11.76770833333333,0.3333333333333333,1.0
2011-05-01,avian_usa,6.276041666666662,-6.567708333333329,0.29166666666666663,1.0
2011-06-01,avian_usa,31.067708333333332,-31.317708333333332,0.25,1.0
2011-07-01,avian_usa,9.196875,-9.446875,0.25,1.0
2011-08-01,avian_usa,-35.946875,36.696875,0.25,1.0
2011-09-01,avian_usa,26.21354166666667,-26.46354166666667,0.25,1.0
2011-10-01,avian_usa,36.76770833333333,-36.934374999999996,0.16666666666666666,1.0
2011-11-01,avian_usa,31.23645833333334,-31.31979166666667,0.08333333333333333,1.0
2011-12-01,avian_usa,-115.75729166666666,115.67395833333333,0.08333333333333333,1.0
2012-01-01,avian_usa,9.384375000000004,-9.467708333333338,0.08333333333333333,1.0
2012-02-01,avian_usa,-9.47395833333334,9.432291666666673,0.041666666666666664,1.0
2012-03-01,avian_usa,-1.4822916666666681,1.4822916666666681,0.0,1.0
2012-04-01,avian_usa,11.76770833333333,-11.76770833333333,0.0,1.0
2012-05-01,avian_usa,6.567708333333329,-6.567708333333329,0.0,1.0
2012-06-01,avian_usa,31.317708333333332,-31.317708333333332,0.0,1.0
2012-07-01,avian_usa,9.030208333333334,-9.446875,0.41666666666666663,1.0
2012-08-01,avian_usa,-37.530208333333334,36.696875,0.8333333333333333,1.0
2012-09-01,avian_usa,25.63020833333334,-26.46354166666667,0.8333333333333333,1.0
2012-10-01,avian_usa,36.10104166666666,-36.934374999999996,0.8333333333333333,1.0
2012-11-01,avian_usa,30.403125000000003,-31.31979166666667,0.9166666666666666,1.0
2012-12-01,avian_usa,-116.67395833333333,115.67395833333333,0.9999999999999999,1.0
2013-01-01,avian_usa,18.467708333333338,-9.467708333333338,0.9999999999999999,1.0
2013-02-01,avian_usa,-10.432291666666673,9.432291666666673,0.9999999999999999,1.0
2013-03-01,avian_usa,-2.482291666666668,1.4822916666666681,0.9999999999999999,1.0
2013-04-01,avian_usa,10.76770833333333,-11.76770833333333,0.9999999999999999,1.0
2013-05-01,avian_usa,7.567708333333329,-6.567708333333329,0.9999999999999999,1.0
2013-06-01,avian_usa,30.317708333333332,-31.317708333333332,0.9999999999999999,1.0
2013-07-01,avian_usa,8.863541666666666,-9.446875,0.5833333333333333,1.0
2013-08-01,avian_usa,-36.86354166666666,36.696875,0.16666666666666666,1.0
2013-09-01,avian_usa,26.25520833333334,-26.46354166666667,0.20833333333333331,1.0
2013-10-01,avian_usa,36.60104166666666,-36.934374999999996,0.3333333333333333,1.0
2013-11-01,avian_usa,30.98645833333334,-31.31979166666667,0.3333333333333333,1.0
2013-12-01,avian_usa,-115.92395833333333,115.67395833333333,0.25,1.0
2014-01-01,avian_usa,9.217708333333338,-9.467708333333338,0.25,1.0
2014-02-01,avian_usa,-9.682291666666673,9.432291666666673,0.25,1.0
2014-03-01,avian_usa,-0.7322916666666681,1.4822916666666681,0.25,1.0
2014-04-01,avian_usa,13.51770833333333,-11.76770833333333,0.25,1.0
2014-05-01,avian_usa,6.317708333333329,-6.567708333333329,0.25,1.0
2014-06-01,avian_usa,31.067708333333332,-31.317708333333332,0.25,1.0
2014-07-01,avian_usa,9.155208333333334,-9.446875,0.2916666666666667,1.0
2014-08-01,avian_usa,-37.030208333333334,36.696875,0.3333333333333333,1.0
2014-09-01,avian_usa,26.171875000000004,-26.46354166666667,0.29166666666666663,1.0
2014-10-01,avian_usa,36.76770833333333,-36.934374999999996,0.16666666666666666,1.0
2014-11-01,avian_usa,31.23645833333334,-31.31979166666667,0.08333333333333333,1.0
2014-12-01,avian_usa,-115.75729166666666,115.67395833333333,0.08333333333333333,1.0
2015-01-01,avian_usa,10.384375000000004,-9.467708333333338,0.08333333333333333,1.0
2015-02-01,avian_usa,-9.515625000000007,9.432291666666673,0.08333333333333333,1.0
2015-03-01,avian_usa,-1.5656250000000014,1.4822916666666681,0.08333333333333333,1.0
2015-04-01,avian_usa,11.684374999999996,-11.76770833333333,0.08333333333333333,1.0
2015-05-01,avian_usa,6.401041666666662,-6.567708333333329,0.16666666666666666,1.0
2015-06-01,avian_usa,31.067708333333332,-31.317708333333332,0.25,1.0
2015-07-01,avian_usa,9.238541666666666,-9.446875,0.20833333333333331,1.0
2015-08-01,avian_usa,-36.86354166666666,36.696875,0.16666666666666666,1.0
2015-09-01,avian_usa,26.296875000000004,-26.46354166666667,0.16666666666666666,1.0
2015-10-01,avian_usa,36.72604166666666,-36.934374999999996,0.20833333333333331,1.0
2015-11-01,avian_usa,33.069791666666674,-31.31979166666667,0.25,1.0
2015-12-01,avian_usa,-115.92395833333333,115.67395833333333,0.25,1.0
2016-01-01,avian_usa,9.217708333333338,-9.467708333333338,0.25,1.0
2016-02-01,avian_usa,-9.682291666666673,9.432291666666673,0.25,1.0
2016-03-01,avian_usa,-1.7322916666666681,1.4822916666666681,0.25,1.0
2016-04-01,avian_usa,12.434374999999996,-11.76770833333333,0.3333333333333333,1.0
2016-05-01,avian_usa,6.234374999999996,-6.567708333333329,0.3333333333333333,1.0
2016-06-01,avian_usa,31.067708333333332,-31.317708333333332,0.25,1.0
2016-07-01,avian_usa,9.196875,-9.446875,0.25,1.0
2016-08-01,avian_usa,-36.946875,36.696875,0.25,1.0
2016-09-01,avian_usa,26.21354166666667,-26.46354166666667,0.25,1.0
2016-10-01,avian_usa,38.72604166666666,-36.934374999999996,0.20833333333333331,1.0
2016-11-01,avian_usa,31.11145833333334,-31.31979166666667,0.20833333333333331,1.0
2016-12-01,avian_usa,-115.92395833333333,115.67395833333333,0.25,1.0
2017-01-01,avian_usa,9.217708333333338,-9.467708333333338,0.25,1.0
2017-02-01,avian_usa,-9.682291666666673,9.432291666666673,0.25,1.0
2017-03-01,avian_usa,-1.7322916666666681,1.4822916666666681,0.25,1.0
2017-04-01,avian_usa,11.51770833333333,-11.76770833333333,0.25,1.0
2017-05-01,avian_usa,7.317708333333329,-6.567708333333329,0.25,1.0
2017-06-01,avian_usa,31.067708333333332,-31.317708333333332,0.25,1.0
2017-07-01,avian_usa,9.196875,-9.446875,0.25,1.0
2017-08-01,avian_usa,-36.946875,36.696875,0.25,1.0
2017-09-01,avian_usa,26.21354166666667,-26.46354166666667,0.25,1.0
2017-10-01,avian_usa,38.684374999999996,-36.934374999999996,0.25,1.0
2017-11-01,avian_usa,31.11145833333334,-31.31979166666667,0.20833333333333331,1.0
2017-12-01,avian_usa,-115.92395833333333,115.67395833333333,0.25,1.0
2018-01-01,avian_usa,9.092708333333338,-9.467708333333338,0.375,1.0
2018-02-01,avian_usa,-9.84895833333334,9.432291666666673,0.41666666666666663,1.0
2018-03-01,avian_usa,-1.8989583333333346,1.4822916666666681,0.41666666666666663,1.0
2018-04-01,avian_usa,11.434374999999996,-11.76770833333333,0.3333333333333333,1.0
2018-05-01,avian_usa,6.317708333333329,-6.567708333333329,0.25,1.0
2018-06-01,avian_usa,33.06770833333333,-31.317708333333332,0.25,1.0
2018-07-01,avian_usa,10.196875,-9.446875,0.25,1.0
2018-08-01,avian_usa,-36.946875,36.696875,0.25,1.0
2018-09-01,avian_usa,26.21354166666667,-26.46354166666667,0.25,1.0
2018-10-01,avian_usa,36.684374999999996,-36.934374999999996,0.25,1.0
2018-11-01,avian_usa,31.06979166666667,-31.31979166666667,0.25,1.0
2018-12-01,avian_usa,-115.840625,115.67395833333333,0.16666666666666666,1.0
2019-01-01,avian_usa,9.426041666666672,-9.467708333333338,0.041666666666666664,1.0
2019-02-01,avian_usa,-9.432291666666673,9.432291666666673,0.0,1.0
2019-03-01,avian_usa,-1.4822916666666681,1.4822916666666681,0.0,1.0
2019-04-01,avian_usa,11.76770833333333,-11.76770833333333,0.0,1.0
2019-05-01,avian_usa,6.567708333333329,-6.567708333333329,0.0,1.0
2019-06-01,avian_usa,31.317708333333332,-31.317708333333332,0.0,1.0
2019-07-01,avian_usa,9.446875,-9.446875,0.0,1.0
2019-08-01,avian_usa,-36.696875,36.696875,0.0,1.0
2019-09-01,avian_usa,26.46354166666667,-26.46354166666667,0.0,1.0
2019-10-01,avian_usa,36.934374999999996,-36.934374999999996,0.0,1.0
2019-11-01,avian_usa,31.31979166666667,-31.31979166666667,0.0,1.0
2019-12-01,avian_usa,-115.67395833333333,115.67395833333333,0.0,1.0
2020-01-01,avian_usa,9.467708333333338,-9.467708333333338,0.0,1.0
2020-02-01,avian_usa,-9.432291666666673,9.432291666666673,0.0,1.0
2020-03-01,avian_usa,-1.4822916666666681,1.4822916666666681,0.0,1.0
2020-04-01,avian_usa,11.76770833333333,-11.76770833333333,0.0,1.0
2020-05-01,avian_usa,6.567708333333329,-6.567708333333329,0.0,1.0
2020-06-01,avian_usa,31.317708333333332,-31.317708333333332,0.0,1.0
2020-07-01,avian_usa,9.446875,-9.446875,0.0,1.0
2020-08-01,avian_usa,-36.696875,36.696875,0.0,1.0
2020-09-01,avian_usa,26.46354166666667,-26.46354166666667,0.0,1.0
2020-10-01,avian_usa,36.934374999999996,-36.934374999999996,0.0,1.0
2020-11-01,avian_usa,31.31979166666667,-31.31979166666667,0.0,1.0
2020-12-01,avian_usa,-115.67395833333333,115.67395833333333,0.0,1.0
2021-01-01,avian_usa,9.467708333333338,-9.467708333333338,0.0,1.0
2021-02-01,avian_usa,-9.432291666666673,9.432291666666673,0.0,1.0
2021-03-01,avian_usa,-1.4822916666666681,1.4822916666666681,0.0,1.0
2021-04-01,avian_usa,11.76770833333333,-11.76770833333333,0.0,1.0
2021-05-01,avian_usa,6.567708333333329,-6.567708333333329,0.0,1.0
2021-06-01,avian_usa,31.317708333333332,-31.317708333333332,0.0,1.0
2021-07-01,avian_usa,9.446875,-9.446875,0.0,1.0
